id,as,lsg,oldstat,func,rel,assn,drink,status,howknow,cucard,survey,change,why,time,shift,shtime,fam,knnosw,nosw,inc,usenow,nowsw,x,y,distneares,distcw,distpw,cw50,cw100,cw150,pw50,pw100,pw150,ed,pw,cw,shifted,c50,c50to100,c100to150,p50,p50to100,p100to150,switch,as1to2,as2to3,as3to4,nearest,ed4,safeswitch,safemislab,safenolabe,switchfunc,arsenic,newstat,as4to965,lon,lat
3569,13,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,255347.0469,2631576.5,41.80400085,51.00699997,41.80400085,0,1,1,1,4,16,0,0,0,0,0,1,0,1,1,3,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.59894032,23.7759163
3570,205,0,0,1,1,1,0,0,12,0,0,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,255326.6406,2631566.5,19.28100014,46.58399963,19.28100014,1,1,1,1,4,11,0,1,0,0,1,0,0,1,1,2,switch,0,1,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59875645,23.77583338
3571,165,0,2,1,1,1,0,0,12,0,0,pw,1,34,NA,NA,NA,NA,NA,NA,,NA,255338.5625,2631557.5,30.76799965,59.97000122,30.76799965,0,1,1,1,2,10,0,1,0,0,0,1,0,1,1,2,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59886387,23.77575875
3572,229,2,0,0,1,1,0,0,1,0,0,dugnew,NA,30,NA,NA,NA,NA,NA,NA,,NA,255356.9531,2631539.25,53.66199875,85.28800201,53.66199875,0,1,1,0,2,7,0,NA,NA,1,0,1,0,0,1,1,switch,0,1,0,50to100,none,NA,NA,NA,NA,151to250,unsafe,0,90.59902957,23.77560741
3573,61,1,2,1,1,1,0,0,12,0,0,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,255377.0469,2631562,63.65499878,83.76100159,63.65499878,0,1,1,0,4,12,0,1,0,0,0,1,0,0,1,2,switch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.59921063,23.77579605
3574,199,1,2,1,1,0,0,0,12,1,0,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,255383.5938,2631567.25,57.2859993,86.50499725,57.2859993,0,1,1,0,4,13,0,1,0,0,0,1,0,0,1,2,switch,1,0,0,50to100,none,NA,NA,NA,NA,151to250,unsafe,0,90.59926962,23.77583958
3575,356,2,0,1,1,0,23,2,NA,1,0,dugnew,NA,3,NA,NA,NA,NA,NA,NA,,NA,255387.5313,2631569,55.4090004,89.2440033,55.4090004,0,1,1,0,4,13,0,NA,NA,1,0,1,0,0,1,2,switch,0,0,1,50to100,none,NA,NA,NA,NA,351to450,unsafe,0,90.5993051,23.77585409
3576,198,2,3,1,1,0,23,1,3,1,0,dugnew,NA,30,NA,NA,3,NA,NA,NA,,NA,255396.0469,2631579.5,45.2519989,93.04000092,45.2519989,0,1,1,2,4,14,0,NA,NA,1,0,1,0,1,1,2,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59938183,23.77594116
3577,206,0,2,1,1,1,0,0,12,0,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,255388.25,2631591.5,32.87900162,82.33799744,32.87900162,0,1,1,3,5,18,0,1,0,0,0,1,0,1,1,3,switch,0,1,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59931159,23.77604067
3578,170,0,0,1,1,1,0,0,12,0,0,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,255381.2344,2631598.5,27.05800056,74.15899658,27.05800056,0,1,1,2,8,18,5,1,0,0,0,1,0,1,2,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.59924837,23.77609871
3579,202,0,2,1,1,0,0,0,12,0,0,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,255373.0625,2631607.25,23.82099915,65.25900269,23.82099915,0,1,1,2,8,19,0,1,0,0,0,1,0,1,2,3,switch,0,1,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59917475,23.77617127
3580,213,0,2,1,1,1,0,0,12,0,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,255350.5938,2631585.5,48.77399826,48.77399826,48.96500015,1,1,1,1,5,18,3,1,0,0,1,0,0,1,1,3,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.59897228,23.77599092
3581,5,0,3,1,1,0,23,1,1,0,0,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,255235.5625,2631587.25,8.225000381,75.44100189,8.225000381,0,1,1,3,10,21,0,0,0,0,0,1,0,1,2,3,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.59793581,23.77600547
3582,5,0,0,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,255204.5781,2631644.25,13.6619997,109.0770035,13.6619997,0,0,1,5,14,21,10,0,0,0,0,0,1,1,2,2,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.59765664,23.77647814
3583,498,2,0,0,1,0,0,0,12,0,0,dugnew,NA,18,NA,NA,NA,NA,NA,NA,,NA,255150.0469,2631615.75,11.32499981,157.9219971,11.32499981,0,0,0,8,13,22,5,NA,NA,1,0,0,0,2,1,2,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.59716528,23.77624183
3584,5,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,255147.9688,2631603.25,1.646000028,159.9649963,1.646000028,0,0,0,7,14,21,7,0,0,0,0,0,0,2,2,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.59714656,23.77613818
3585,5,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,255132.2031,2631575.75,19.75499916,178.7359924,19.75499916,0,0,0,7,14,20,10,0,0,0,0,0,0,2,2,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.59700449,23.77591015
3586,67,0,3,1,1,0,23,1,2,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,1,NA,255118.5469,2631592.25,5.229000092,190.0169983,5.229000092,0,0,0,7,14,21,8,0,0,0,0,0,0,2,2,2,noswitch,0,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.59688145,23.77604697
3587,334,2,0,1,1,0,23,2,NA,0,0,dugnew,NA,7,NA,NA,NA,NA,NA,NA,,NA,255086.8281,2631616.75,23.84900093,221.1190033,23.84900093,0,0,0,5,13,19,6,NA,NA,1,0,0,0,1,2,2,switch,0,0,1,0to50,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59659566,23.77625014
3588,9,0,3,1,1,1,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,255069.4063,2631641.5,18.73999977,240.6150055,18.73999977,0,0,0,1,9,18,0,0,0,0,0,0,0,1,2,2,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.59643869,23.77645538
3589,114,2,0,0,1,1,0,0,12,0,0,dugnew,NA,12,NA,NA,NA,NA,NA,NA,,NA,255058.9375,2631595.25,28.75699997,249.2590027,28.75699997,0,0,0,3,13,17,0,NA,NA,1,0,0,0,1,2,1,switch,1,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.59634434,23.77607187
3590,16,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,255066.2969,2631577.75,26.02899933,243.5359955,26.02899933,0,0,0,4,13,18,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.59641065,23.77592675
3591,5,0,3,1,1,0,23,1,2,0,0,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,255121.3281,2631576.25,10.99499989,189.3639984,10.99499989,0,0,0,7,14,19,5,0,0,0,0,0,0,2,2,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.5969065,23.7759143
3592,232,0,0,1,1,0,0,0,3,0,0,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,255118.8906,2631572.25,13.45100021,192.5050049,13.45100021,0,0,0,7,15,19,4,1,0,0,0,0,0,2,2,1,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.59688454,23.77588113
3593,5,1,0,1,1,0,2,1,3,0,0,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,255097.0938,2631570.25,22.99099922,214.2910004,22.99099922,0,0,0,6,13,19,5,0,0,0,0,0,0,2,2,2,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.59668814,23.77586455
3595,188,0,2,1,1,0,0,0,2,0,0,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,255020.1406,2631572.75,31.23600006,289.9590149,31.23600006,0,0,0,3,10,17,5,1,0,0,0,0,0,1,2,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.59599476,23.77588531
3596,462,2,0,0,3,0,0,0,NA,0,0,dugnew,NA,1,NA,NA,NA,NA,NA,NA,,NA,254930.9375,2631423.5,60.35699844,183.3410034,60.35699844,0,0,0,0,3,7,5,NA,NA,1,0,0,0,0,1,1,switch,0,0,0,50to100,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.59519095,23.77464772
3597,282,0,2,1,1,0,23,0,2,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254885.125,2631378.25,62.34000015,127.5810013,62.34000015,0,0,1,0,2,4,0,0,0,0,0,0,1,0,1,1,noswitch,0,1,0,50to100,none,NA,NA,NA,NA,251to350,unsafe,0,90.59477814,23.7742725
3598,247,1,2,1,1,0,23,0,2,1,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254844.2969,2631355.5,32.26499939,105.7490005,32.26499939,0,0,1,1,2,3,5,0,0,0,0,0,1,1,1,1,noswitch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.59441026,23.77408387
3599,286,0,0,1,1,0,23,0,3,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254834.25,2631364.75,41.30199814,117.302002,41.30199814,0,0,1,2,2,3,0,0,0,0,0,0,1,1,0,1,noswitch,0,1,0,0to50,none,NA,NA,NA,NA,251to350,unsafe,0,90.59431973,23.77416057
3600,326,0,2,1,1,0,0,0,2,1,1,pw,1,12,NA,NA,NA,NA,NA,NA,,NA,254821.7969,2631371.75,42.29899979,127.7089996,42.29899979,0,0,1,1,2,3,5,1,0,0,0,0,1,1,1,1,switch,0,0,1,0to50,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59420753,23.77421862
3601,92,0,2,1,1,1,23,0,2,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254788.375,2631345,54.23099899,121.3010025,54.23099899,0,0,1,0,3,3,0,0,0,0,0,0,1,0,1,0,noswitch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.59390637,23.77399681
3602,146,0,0,1,1,0,23,0,3,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254793.0781,2631322.25,45.22200012,101.5370026,45.22200012,0,0,1,1,3,3,5,0,0,0,0,0,1,1,1,0,noswitch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.59394874,23.77380816
3603,286,0,2,1,1,1,23,0,2,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254780.8438,2631341.75,60.25500107,124.0719986,60.25500107,0,0,1,0,3,5,5,0,0,0,0,0,1,0,1,1,noswitch,0,1,0,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59383851,23.77396987
3604,327,0,2,1,1,0,23,0,2,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254771.5156,2631323.25,66.3239975,118.5970001,66.3239975,0,0,2,0,2,5,5,0,0,0,0,0,1,0,1,1,noswitch,0,0,1,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59375445,23.77381646
3605,345,0,1,1,1,1,23,0,12,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254784.2031,2631359.25,64.79399872,135.2109985,64.79399872,0,0,1,0,3,5,5,0,0,0,0,0,1,0,1,1,noswitch,0,0,1,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59386879,23.77411498
3606,446,1,2,1,1,0,23,0,2,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254754.2813,2631349.5,37.8730011,130.5890045,37.8730011,0,0,2,1,2,5,8,0,0,0,0,0,1,1,1,1,noswitch,0,0,0,0to50,6to10,NA,NA,NA,NA,351to450,unsafe,1,90.59359917,23.77403414
3607,332,0,12,1,1,1,23,0,12,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254723.9688,2631335.75,28.88999939,97.30000305,28.88999939,0,1,1,1,3,5,5,0,0,0,0,1,0,1,1,1,noswitch,0,0,1,0to50,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59332604,23.77392013
3608,478,0,0,1,1,0,23,0,3,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254704.1563,2631320,46.61199951,72.58499908,46.61199951,0,1,1,1,3,4,5,0,0,0,0,1,0,1,1,1,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.59314752,23.77378953
3609,386,0,2,1,1,0,23,0,2,0,0,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,254701.3438,2631314.5,52.72900009,67.80000305,52.72900009,0,1,1,0,3,4,0,0,0,0,0,1,0,0,1,1,noswitch,0,0,1,50to100,none,NA,NA,NA,NA,351to450,unsafe,0,90.59312217,23.77374393
3610,297,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254750.8125,2631315.5,58.01100159,115.3339996,58.01100159,0,0,2,0,2,5,10,0,0,0,0,0,1,0,1,1,noswitch,0,1,0,50to100,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59356791,23.7737522
3611,272,0,0,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254748.1094,2631325.5,48.07600021,115.5039978,48.07600021,0,0,2,1,2,5,5,0,0,0,0,0,1,1,1,1,noswitch,0,1,0,0to50,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59354356,23.77383513
3612,301,2,2,1,1,0,23,0,12,0,1,dugnew,NA,18,NA,NA,NA,NA,NA,NA,,NA,254756.6719,2631349.5,40.0929985,132.6840057,40.0929985,0,0,2,1,3,5,0,NA,NA,1,0,0,1,1,1,1,switch,0,0,1,0to50,none,NA,NA,NA,NA,251to350,unsafe,0,90.59362072,23.77403414
3613,129,0,2,1,1,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254790.3438,2631270.75,71.38700104,78.29299927,71.38700104,0,1,1,0,1,3,12,0,0,0,0,1,0,0,1,1,noswitch,1,0,0,50to100,over10,NA,NA,NA,NA,51to150,unsafe,0,90.59392408,23.7733811
3614,195,1,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254793.125,2631264.5,74.27300262,74.27300262,74.47399902,0,1,1,0,1,2,0,0,0,0,0,1,0,0,1,1,noswitch,1,0,0,50to100,none,NA,NA,NA,NA,151to250,unsafe,0,90.59394914,23.77332928
3615,528,1,0,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254817.4063,2631262.75,50.11500168,50.11500168,64.40299988,0,1,1,0,1,2,5,0,1,0,0,1,0,0,1,1,switch,0,0,0,50to100,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.59416793,23.77331476
3616,600,1,2,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254795.8906,2631247,70.61799622,70.61799622,87.57299805,0,1,1,0,1,2,0,0,1,0,0,1,0,0,1,1,switch,0,0,0,50to100,none,NA,NA,NA,NA,551to650,unsafe,1,90.59397406,23.77318416
3617,336,1,2,1,2,1,0,0,12,0,1,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254793.2813,2631233.5,75.3219986,75.3219986,100.6819992,0,1,1,0,0,1,5,0,1,0,0,1,0,0,0,1,switch,0,0,1,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59395054,23.77307221
3618,261,1,2,1,1,0,0,0,12,1,1,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254816.8281,2631218.75,59.58000183,59.58000183,107.0410004,0,1,1,0,0,1,5,0,1,0,0,1,0,0,0,1,switch,0,1,0,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.5941627,23.77294989
3619,239,1,0,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254809.2813,2631195,80.66500092,80.66500092,131.973999,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,switch,0,1,0,50to100,none,NA,NA,NA,NA,151to250,unsafe,0,90.59409469,23.77275295
3620,109,0,0,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254824.7813,2631236.5,44.3769989,44.3769989,88.31300354,1,1,1,0,1,1,12,0,1,0,1,0,0,0,1,0,switch,1,0,0,0to50,over10,NA,NA,NA,NA,51to150,unsafe,0,90.59423437,23.77309708
3621,375,0,0,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254889.0313,2631226.75,33.99399948,33.99399948,109.5059967,1,1,1,0,0,1,6,0,1,0,1,0,0,0,0,1,switch,0,0,1,0to50,6to10,NA,NA,NA,NA,351to450,unsafe,0,90.59481328,23.77301621
3622,124,0,0,1,1,0,0,0,12,0,0,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254823.8594,2631233,46.54600143,46.54600143,91.90499878,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,switch,1,0,0,0to50,none,NA,NA,NA,NA,51to150,unsafe,0,90.59422606,23.77306806
3623,41,1,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,8,NA,NA,NA,,NA,254801.4375,2631303.75,41.93600082,82.97699738,41.93600082,0,1,1,1,1,3,10,0,0,0,0,1,0,1,0,1,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.59402406,23.77365475
3624,474,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254824.0469,2631274,47.73099899,47.73099899,51.5890007,1,1,1,0,1,3,5,0,0,0,1,0,0,0,1,1,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.59422777,23.77340804
3625,425,0,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254845.625,2631283.25,37.44599915,37.44599915,41.19100189,1,1,1,1,1,2,0,0,0,0,1,0,0,1,0,1,noswitch,0,0,0,0to50,none,NA,NA,NA,NA,351to450,unsafe,1,90.5944222,23.77348474
3626,136,1,2,1,1,0,0,0,12,1,1,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254855.0625,2631269,20.3939991,20.3939991,57.24399948,1,1,1,0,1,2,5,0,1,0,1,0,0,0,1,1,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.59450723,23.77336657
3627,341,0,0,1,1,1,0,0,12,1,1,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254836.375,2631248.5,30.15999985,30.15999985,75.1210022,1,1,1,0,1,1,5,0,1,0,1,0,0,0,1,0,switch,0,0,1,0to50,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59433884,23.77319658
3628,272,0,2,1,1,0,0,0,12,1,1,cw,1,12,NA,NA,NA,NA,NA,NA,,NA,254634.1563,2631271.5,18.01000023,18.01000023,88.78500366,1,1,1,0,3,8,8,0,1,0,1,0,0,0,1,1,switch,0,1,0,0to50,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59251677,23.77338738
3629,305,2,2,0,1,0,0,2,NA,1,1,dugnew,NA,24,NA,NA,NA,NA,NA,NA,,NA,254647.625,2631263.75,26.85499954,26.85499954,97.40899658,1,1,1,0,1,7,0,NA,NA,1,1,0,0,0,1,2,switch,0,0,1,0to50,none,NA,NA,NA,NA,251to350,unsafe,0,90.59263813,23.77332311
3630,260,2,2,1,1,1,23,2,NA,1,1,dugnew,NA,3,NA,NA,NA,NA,NA,NA,,NA,254647.9844,2631255,35.42499924,35.42499924,106.2549973,1,1,1,0,0,7,7,NA,NA,1,1,0,0,0,0,2,switch,0,1,0,0to50,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59264136,23.77325055
3631,17,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,8,NA,NA,NA,,NA,254604.7031,2631198.5,48.94900131,96.59100342,48.94900131,0,1,1,2,5,9,0,0,0,0,0,1,0,1,1,1,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.59225136,23.77278204
3632,264,1,2,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254615.8594,2631194.5,57.67200089,97.22399902,57.67200089,0,1,1,0,4,8,0,0,0,0,0,1,0,0,1,1,noswitch,0,1,0,50to100,none,NA,NA,NA,NA,251to350,unsafe,0,90.59235188,23.77274887
3633,334,0,2,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254643.2656,2631167,82.63400269,122.2460022,82.63400269,0,0,1,0,3,7,6,0,0,0,0,0,1,0,1,1,noswitch,0,0,1,50to100,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59259881,23.77252081
3634,328,2,0,1,1,0,23,1,2,0,0,dugnew,NA,12,NA,NA,NA,NA,NA,NA,,NA,254628.5938,2631163.75,68.59899902,125.8079987,68.59899902,0,0,1,0,3,9,10,NA,NA,1,0,0,1,0,1,2,switch,0,0,1,50to100,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59246661,23.77249387
3635,362,0,2,1,1,1,23,0,12,0,0,no,NA,NA,NA,NA,NA,1,NA,NA,,NA,254672.2813,2631154.25,113.2839966,138.9940033,113.2839966,0,0,1,0,0,6,8,0,0,0,0,0,1,0,0,2,noswitch,0,0,1,100to150,6to10,NA,NA,NA,NA,351to450,unsafe,0,90.59286025,23.77241508
3636,85,2,0,0,1,1,0,0,12,0,0,dugnew,NA,3,NA,NA,NA,NA,NA,NA,,NA,254665.0156,2631146.75,107.9580002,144.7279968,107.9580002,0,0,1,0,0,6,7,NA,NA,1,0,0,1,0,0,2,switch,0,0,0,100to150,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.59279478,23.77235288
3637,312,0,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254628.3281,2631148.5,72.6760025,140.923996,72.6760025,0,0,1,0,4,9,7,0,0,0,0,0,1,0,1,1,noswitch,0,0,1,50to100,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.59246421,23.77236741
3638,183,0,2,1,1,1,0,0,12,0,0,cworpw,NA,NA,NA,NA,NA,NA,NA,NA,,NA,254623.6875,2631135.25,74.74900055,154.4869995,74.74900055,0,0,0,0,4,9,7,NA,NA,0,0,0,0,0,1,1,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.59242239,23.77225754
3639,298,0,0,1,2,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254608.6563,2631120.25,70.42199707,167.1199951,70.42199707,0,0,0,0,6,10,5,0,0,0,0,0,0,0,2,1,noswitch,0,1,0,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.59228695,23.77213315
3640,279,0,2,1,1,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254615,2631093.75,60.27999878,156.7870026,60.27999878,0,0,0,0,4,10,5,0,0,0,0,0,0,0,1,2,noswitch,0,1,0,50to100,1to5,NA,NA,NA,NA,251to350,unsafe,0,90.5923441,23.7719134
3641,224,0,2,1,1,0,23,0,12,0,0,no,NA,NA,NA,NA,NA,2,NA,NA,,NA,254564.2969,2631050.5,22.09799957,91.71199799,22.09799957,0,1,1,2,7,14,0,0,0,0,0,1,0,1,1,2,noswitch,0,1,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59188723,23.77155477
3642,42,0,0,1,1,1,23,1,12,0,0,no,NA,NA,NA,NA,10,NA,NA,NA,,NA,254547.9375,2631028.25,37.50699997,68.91400146,37.50699997,0,1,1,1,8,13,10,0,0,0,0,1,0,1,2,1,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.59173982,23.77137026
3643,174,3,0,0,1,1,0,0,12,0,0,pw,1,1,NA,NA,NA,NA,NA,NA,,NA,254585.875,2631260.25,49.48899841,60.04700089,49.48899841,0,1,1,1,5,9,0,1,0,0,0,1,0,1,1,1,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.59208173,23.7732941
3644,156,2,2,1,1,1,23,1,3,1,1,dugnew,NA,2,NA,NA,NA,NA,NA,NA,,NA,254588.1094,2631242,54.98400116,69.04599762,54.98400116,0,1,1,0,5,10,9,NA,NA,1,0,1,0,0,1,1,switch,1,0,0,50to100,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.59210186,23.77314277
3645,135,0,2,1,1,0,0,0,12,0,0,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,254547.4688,2631221.25,28.625,113.5879974,28.625,0,0,1,3,7,9,10,1,0,0,0,0,1,1,1,1,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,51to150,unsafe,0,90.59173566,23.77297071
3646,195,0,2,1,1,0,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,254553.8438,2631196,2.848999977,125.8740005,2.848999977,0,0,1,3,8,10,10,1,0,0,0,0,1,1,1,1,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.59179309,23.77276133
3647,170,2,2,1,1,0,23,1,3,1,1,dugnew,NA,12,NA,NA,NA,NA,NA,NA,,NA,254558.7344,2631174,3.380000114,140.121994,3.380000114,0,0,1,4,8,12,8,NA,NA,1,0,0,1,1,1,1,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.59183715,23.77257889
3648,115,0,2,1,1,0,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,254526.5469,2631200,29.78100014,143.0220032,29.78100014,0,0,1,3,8,10,5,1,0,0,0,0,1,1,1,1,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.59154714,23.7727945
3649,48,0,0,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,5,NA,NA,NA,,NA,254499.7969,2631185.75,32.22900009,172.9660034,32.22900009,0,0,0,3,9,10,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.59130611,23.77267635
3650,21,0,0,1,3,0,23,1,12,0,0,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,254522.5938,2631187,33.72100067,154.4329987,33.72100067,0,0,0,5,9,10,5,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.59151152,23.7726867
3651,46,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,254505.3125,2631170.75,20.22200012,160.1029968,20.22200012,0,0,0,3,9,11,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.5913558,23.77255196
