idno,psu,dweight,stratval,gvjbevn,gvhlthc,gvslvol,gvslvue,gvcldcr,gvpdlwk,sbprvpv,sbeqsoc,sbcwkfm
210109,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",8,10,8,8,8,6,3,3,4
210113,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,5,7,7,2,4,3
210114,101,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",6,4,6,4,4,6,2,4,2
210115,101,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",3,5,5,4,5,5,3,3,4
210116,101,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",5,10,5,5,5,5,2,2,2
210117,101,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,5,5,7,2,2,2
210203,102,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,10,10,10,2,4,4
210204,102,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",4,8,10,2,5,4,4,3,3
210210,102,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",6,8,8,6,7,6,4,3,3
210218,102,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",8,10,10,9,9,9,2,1,2
210304,103,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,10,10,10,3,3,3
210308,103,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,10,10,7,10,5,2,4,1
210309,103,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",8,8,10,8,8,7,2,2,2
210310,103,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",6,7,7,4,5,7,3,3,2
210311,103,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",8,10,10,8,10,10,3,4,2
210312,103,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",5,8,8,7,7,7,2,3,2
210313,103,2.0613," Postal areas G, ML (Glasgow and Lanarkshire)",2,7,7,6,3,7,2,2,2
210403,104,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",2,8,8,0,8,8,4,4,3
210405,104,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,9,9,9,8,4,2,2,1
210406,104,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",9,9,9,3,5,2,1,4,4
210409,104,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",4,7,7,5,5,5,2,3,2
210411,104,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,10,10,3,8,10,2,NA,4
210413,104,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,9,10,7,7,10,3,4,3
210416,104,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",4,10,9,9,8,7,3,2,3
210417,104,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,8,8,8,3,3,3
210418,104,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",5,9,9,6,9,9,3,3,2
210503,105,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",4,9,8,8,5,7,2,3,2
210504,105,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",6,8,10,8,6,7,2,4,4
210506,105,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,8,6,7,2,2,2
210507,105,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,6,8,8,4,4,3
210508,105,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",5,9,9,4,4,7,4,4,NA
210510,105,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,8,6,7,2,2,2
210515,105,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",8,7,10,9,9,9,4,3,2
210520,105,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",8,10,8,8,6,8,2,NA,2
210608,106,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,10,10,7,7,8,2,2,2
210609,106,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,5,8,8,4,4,4
210610,106,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",8,10,7,6,7,5,4,2,2
210611,106,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,9,7,7,7,7,2,2,2
210613,106,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,6,10,9,2,4,2
210615,106,1.546," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,8,7,10,10,2,2,2
210616,106,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",8,8,10,8,7,7,2,2,2
210618,106,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",10,10,10,8,10,10,2,4,2
210619,106,1.0307," Postal areas G, ML (Glasgow and Lanarkshire)",7,8,7,5,6,7,3,3,2
210620,106,0.5153," Postal areas G, ML (Glasgow and Lanarkshire)",5,8,8,6,8,7,2,4,3
210802,108,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",0,10,10,10,10,10,2,4,2
210804,108,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",6,7,7,7,7,6,2,3,2
210805,108,0.5153," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",10,10,10,10,10,10,5,2,1
210806,108,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",8,10,10,7,8,10,2,4,2
210809,108,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",7,9,8,8,8,7,2,4,4
210811,108,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",6,9,7,7,8,6,2,2,NA
210902,109,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",6,6,8,5,NA,1,4,2,2
210910,109,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",5,8,7,6,7,4,2,4,4
210914,109,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",4,8,8,8,5,5,3,4,4
210915,109,0.5153," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",7,10,10,7,10,10,NA,NA,2
210920,109,1.0307," Postal areas KA, DG, TD (Ayrshire, Dumfries & Galloway, Borders)",8,10,10,7,7,7,2,2,2
211003,110,1.0307," Postal areas EH, FK (Lothian and Central)",6,8,8,7,6,8,2,2,2
211006,110,1.0307," Postal areas EH, FK (Lothian and Central)",8,9,9,7,8,8,3,3,4
211009,110,0.5153," Postal areas EH, FK (Lothian and Central)",0,10,10,6,10,10,4,2,4
211010,110,1.0307," Postal areas EH, FK (Lothian and Central)",7,10,10,8,8,10,2,2,3
211011,110,0.5153," Postal areas EH, FK (Lothian and Central)",3,8,8,5,5,3,3,4,3
211012,110,1.0307," Postal areas EH, FK (Lothian and Central)",10,10,10,10,7,10,2,2,2
211015,110,1.0307," Postal areas EH, FK (Lothian and Central)",7,9,9,8,8,8,2,2,2
211016,110,0.5153," Postal areas EH, FK (Lothian and Central)",8,7,8,7,8,8,2,4,2
211017,110,1.546," Postal areas EH, FK (Lothian and Central)",7,10,10,6,8,10,2,4,4
211018,110,1.0307," Postal areas EH, FK (Lothian and Central)",2,7,8,3,3,7,3,4,2
211019,110,1.0307," Postal areas EH, FK (Lothian and Central)",5,5,6,6,6,7,2,2,4
211020,110,1.0307," Postal areas EH, FK (Lothian and Central)",9,10,10,4,6,10,4,2,1
211101,111,0.5153," Postal areas EH, FK (Lothian and Central)",8,10,10,4,10,4,3,4,4
211102,111,0.5153," Postal areas EH, FK (Lothian and Central)",4,7,8,8,6,8,2,3,3
211107,111,0.5153," Postal areas EH, FK (Lothian and Central)",8,10,10,10,5,0,5,2,2
211112,111,1.0307," Postal areas EH, FK (Lothian and Central)",5,8,8,5,8,8,3,3,3
211113,111,0.5153," Postal areas EH, FK (Lothian and Central)",7,10,7,7,8,10,4,5,4
211115,111,1.0307," Postal areas EH, FK (Lothian and Central)",5,8,8,5,7,6,4,3,4
211116,111,1.0307," Postal areas EH, FK (Lothian and Central)",7,7,10,6,10,8,2,2,2
211118,111,1.0307," Postal areas EH, FK (Lothian and Central)",7,10,10,8,8,10,2,3,3
211120,111,1.0307," Postal areas EH, FK (Lothian and Central)",6,10,8,7,10,7,4,3,2
211203,112,1.0307," Postal areas EH, FK (Lothian and Central)",0,10,10,2,5,4,3,2,4
211204,112,1.0307," Postal areas EH, FK (Lothian and Central)",8,8,8,8,8,8,2,4,3
211208,112,1.0307," Postal areas EH, FK (Lothian and Central)",6,9,9,6,8,8,4,4,4
211210,112,1.0307," Postal areas EH, FK (Lothian and Central)",3,10,10,10,10,10,2,2,2
211212,112,0.5153," Postal areas EH, FK (Lothian and Central)",8,10,10,9,9,10,2,2,2
211214,112,1.0307," Postal areas EH, FK (Lothian and Central)",3,10,8,4,3,6,2,3,2
211215,112,1.0307," Postal areas EH, FK (Lothian and Central)",6,10,10,5,8,8,3,4,3
211219,112,1.0307," Postal areas EH, FK (Lothian and Central)",10,10,10,8,10,NA,NA,NA,NA
211220,112,1.0307," Postal areas EH, FK (Lothian and Central)",8,10,10,10,10,10,2,2,2
211303,113,1.0307," Postal areas EH, FK (Lothian and Central)",4,10,9,9,8,8,3,4,3
211304,113,1.0307," Postal areas EH, FK (Lothian and Central)",7,9,8,4,9,9,3,2,2
211305,113,1.0307," Postal areas EH, FK (Lothian and Central)",5,8,8,5,6,6,2,2,2
211307,113,2.5767," Postal areas EH, FK (Lothian and Central)",7,10,8,8,8,9,2,2,NA
211308,113,1.0307," Postal areas EH, FK (Lothian and Central)",8,10,10,7,10,10,2,2,2
211309,113,0.5153," Postal areas EH, FK (Lothian and Central)",5,10,8,6,9,8,2,2,3
211313,113,0.5153," Postal areas EH, FK (Lothian and Central)",0,7,5,5,5,4,2,2,3
211315,113,0.5153," Postal areas EH, FK (Lothian and Central)",4,8,8,4,4,7,2,2,2
211320,113,1.0307," Postal areas EH, FK (Lothian and Central)",7,8,8,5,6,5,2,2,2
211401,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",9,9,9,9,9,9,2,2,2
211403,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",10,10,10,8,10,6,2,2,2
211406,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,7,6,4,5,5,3,3,3
211407,114,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",9,10,6,5,8,5,3,3,3
211409,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",4,7,7,3,5,5,2,3,3
211410,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",10,10,7,7,9,9,2,2,4
211412,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",2,9,7,5,9,7,4,4,3
211416,114,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",9,9,10,4,7,9,4,2,2
211417,114,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",3,10,9,4,9,7,3,4,3
211418,114,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,10,7,6,4,5,2,2,3
211502,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,10,8,5,7,7,2,2,3
211504,115,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,10,6,3,5,3,3,4,4
211506,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,10,10,8,10,7,2,2,2
211507,115,1.546," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,7,7,4,4,6,4,4,2
211510,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,10,10,10,10,10,NA,4,2
211511,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,10,10,5,3,8,2,4,3
211514,115,1.546," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,10,10,6,8,5,4,4,4
211515,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,8,7,6,6,9,4,2,2
211517,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,8,9,5,8,7,2,3,2
211518,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,8,8,6,8,8,3,2,2
211519,115,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",3,8,9,5,7,9,2,2,2
211520,115,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,7,7,5,7,7,3,2,2
211601,116,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",3,8,8,7,7,NA,2,4,NA
211602,116,1.546," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",NA,8,8,NA,7,9,4,4,3
211604,116,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",10,10,10,8,10,8,2,2,2
211605,116,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",10,10,10,10,10,10,2,2,2
211612,116,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,8,8,5,7,NA,4,3,2
211613,116,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,10,10,5,9,5,4,4,4
211615,116,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,8,8,6,8,8,2,3,2
211616,116,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,7,8,5,6,7,3,3,2
211618,116,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,8,8,6,5,8,2,3,3
211703,117,1.546," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,8,8,6,5,7,3,2,2
211704,117,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",9,9,9,8,9,9,3,4,3
211708,117,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,7,7,7,6,3,4,1,2
211712,117,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,8,8,8,8,6,1,1,2
211720,117,4," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,7,8,8,8,6,2,2,2
211801,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",6,8,8,4,6,5,2,4,2
211802,118,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",4,8,7,6,6,4,3,4,3
211804,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",10,10,10,8,8,9,2,3,1
211806,118,1.0307," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,9,9,8,8,7,2,2,2
211807,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",5,6,5,5,3,5,2,3,3
211808,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,10,8,6,7,8,3,4,2
211812,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",7,10,10,8,6,8,3,2,2
211815,118,1.546," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",4,8,8,8,7,6,2,3,2
211816,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",8,10,10,4,6,5,3,3,2
211820,118,0.5153," Postal areas KY, DD, AB (Fife, Dundee and Grampian)",0,9,9,7,6,8,2,3,2
211901,119,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",7,9,7,6,6,8,2,2,2
211903,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",1,9,9,6,3,0,4,4,2
211905,119,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",10,10,10,7,7,10,4,NA,2
211907,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",0,10,10,8,3,0,NA,2,NA
211910,119,1.546," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",10,10,10,5,5,10,2,2,2
211911,119,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",8,8,8,6,3,5,2,NA,2
211913,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",7,10,10,7,7,10,1,1,4
211914,119,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",8,9,7,4,5,6,4,3,2
211915,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",5,10,9,6,9,8,3,3,3
211916,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",9,10,10,10,5,8,2,3,2
211919,119,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",3,10,10,5,5,9,2,3,2
211920,119,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",7,9,8,8,8,8,3,2,3
212003,120,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",6,9,9,7,9,9,3,2,3
212004,120,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",4,9,9,6,9,9,2,2,NA
212005,120,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",10,10,9,9,9,9,4,NA,4
212007,120,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",10,10,10,7,10,10,4,4,2
212008,120,0.5153," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",NA,10,10,10,10,10,2,2,2
212010,120,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",4,8,7,6,8,7,3,3,3
212011,120,1.546," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",8,10,10,8,5,10,4,4,4
212015,120,1.0307," Postal areas PA, PH, IV (parts) (Rest of Scotland south of CC)",5,6,7,7,5,6,2,2,3
314003,140,0.5153, Gloucestershire and Gwent   ,10,10,10,7,7,0,4,2,2
314005,140,1.0307, Gloucestershire and Gwent   ,10,10,10,6,8,10,2,2,2
314006,140,1.0307, Gloucestershire and Gwent   ,10,10,10,10,5,5,NA,3,2
314007,140,1.0307, Gloucestershire and Gwent   ,4,10,5,5,5,6,2,2,2
314008,140,1.546, Gloucestershire and Gwent   ,5,10,10,5,10,10,2,2,2
314009,140,1.0307, Gloucestershire and Gwent   ,5,9,9,8,4,8,2,2,2
314010,140,0.5153, Gloucestershire and Gwent   ,10,10,10,10,10,10,2,2,3
314011,140,1.0307, Gloucestershire and Gwent   ,7,9,9,7,9,9,3,3,4
314012,140,1.0307, Gloucestershire and Gwent   ,10,10,10,10,10,10,1,1,2
314013,140,0.5153, Gloucestershire and Gwent   ,8,8,8,8,8,8,2,2,2
314014,140,0.5153, Gloucestershire and Gwent   ,5,10,10,8,8,10,NA,NA,2
314015,140,1.0307, Gloucestershire and Gwent   ,9,9,8,7,8,9,3,4,3
314017,140,2.0613, Gloucestershire and Gwent   ,4,10,9,4,5,7,2,4,3
314018,140,1.546, Gloucestershire and Gwent   ,10,10,10,10,10,10,NA,NA,2
314019,140,1.0307, Gloucestershire and Gwent   ,6,9,7,6,10,5,3,3,3
314020,140,1.0307, Gloucestershire and Gwent   ,6,9,9,9,6,8,3,4,2
314202,142,1.0307, Gloucestershire and Gwent   ,5,10,8,8,10,5,2,5,3
314203,142,0.5153, Gloucestershire and Gwent   ,5,7,8,6,7,7,2,3,2
314204,142,1.546, Gloucestershire and Gwent   ,3,8,8,5,7,7,2,3,3
314210,142,1.0307, Gloucestershire and Gwent   ,7,10,10,8,8,8,2,2,3
314211,142,0.5153, Gloucestershire and Gwent   ,8,9,7,7,7,6,3,2,3
314212,142,1.0307, Gloucestershire and Gwent   ,8,10,10,6,10,10,2,2,1
314213,142,1.546, Gloucestershire and Gwent   ,4,8,8,7,7,6,4,3,2
314214,142,0.5153, Gloucestershire and Gwent   ,8,10,10,8,8,8,4,2,2
314215,142,1.0307, Gloucestershire and Gwent   ,7,9,9,9,5,7,4,2,2
314220,142,1.0307, Gloucestershire and Gwent   ,3,8,9,3,3,3,1,2,2
324502,245,1.546, Mid Glamorgan and South Glamorgan  ,5,10,9,5,5,7,2,2,4
324504,245,0.5153, Mid Glamorgan and South Glamorgan  ,10,10,10,10,8,8,3,3,2
324507,245,0.5153, Mid Glamorgan and South Glamorgan  ,6,10,10,8,7,9,2,2,2
324509,245,2.0613, Mid Glamorgan and South Glamorgan  ,8,10,10,2,8,6,4,4,2
324511,245,1.0307, Mid Glamorgan and South Glamorgan  ,7,8,8,6,6,8,4,NA,2
324512,245,0.5153, Mid Glamorgan and South Glamorgan  ,5,9,9,8,7,7,3,4,2
324513,245,0.5153, Mid Glamorgan and South Glamorgan  ,8,9,8,8,8,8,2,4,NA
324515,245,0.5153, Mid Glamorgan and South Glamorgan  ,8,10,10,8,9,10,2,2,2
324516,245,1.0307, Mid Glamorgan and South Glamorgan  ,3,10,8,5,6,8,3,2,2
324517,245,0.5153, Mid Glamorgan and South Glamorgan  ,0,2,10,0,8,5,4,2,2
324520,245,1.0307, Mid Glamorgan and South Glamorgan  ,10,9,9,7,10,7,2,2,1
324612,246,1.0307, Mid Glamorgan and South Glamorgan  ,7,8,8,8,8,8,3,3,3
324613,246,1.0307, Mid Glamorgan and South Glamorgan  ,9,9,9,5,9,9,2,2,2
324614,246,1.546, Mid Glamorgan and South Glamorgan  ,10,10,10,10,10,10,2,2,2
324615,246,1.0307, Mid Glamorgan and South Glamorgan  ,5,7,7,5,6,7,3,3,2
324702,247,1.0307, Mid Glamorgan and South Glamorgan  ,5,5,5,5,5,5,3,3,3
324703,247,1.0307, Mid Glamorgan and South Glamorgan  ,4,10,9,3,7,9,3,3,3
324705,247,1.0307, Mid Glamorgan and South Glamorgan  ,5,5,5,4,5,4,3,3,3
324706,247,1.0307, Mid Glamorgan and South Glamorgan  ,3,8,8,2,8,3,4,2,4
324707,247,1.0307, Mid Glamorgan and South Glamorgan  ,7,9,7,5,5,7,4,4,4
324708,247,1.0307, Mid Glamorgan and South Glamorgan  ,4,8,9,6,7,7,NA,3,3
324711,247,1.0307, Mid Glamorgan and South Glamorgan  ,7,10,9,7,7,9,4,4,4
324712,247,1.0307, Mid Glamorgan and South Glamorgan  ,4,9,5,4,7,8,2,4,2
324714,247,1.0307, Mid Glamorgan and South Glamorgan  ,5,10,8,6,5,5,2,4,2
324716,247,0.5153, Mid Glamorgan and South Glamorgan  ,5,5,5,5,5,5,3,3,3
324718,247,1.0307, Mid Glamorgan and South Glamorgan  ,8,10,10,7,9,10,3,2,3
324719,247,1.0307, Mid Glamorgan and South Glamorgan  ,6,7,8,6,7,7,2,NA,2
324720,247,1.546, Mid Glamorgan and South Glamorgan  ,8,9,9,4,7,NA,2,2,2
324801,248,1.0307, Mid Glamorgan and South Glamorgan  ,7,10,8,8,6,7,2,2,2
324802,248,1.0307, Mid Glamorgan and South Glamorgan  ,4,9,8,6,6,5,2,2,2
324803,248,0.5153, Mid Glamorgan and South Glamorgan  ,7,10,9,8,7,4,1,1,3
324806,248,1.0307, Mid Glamorgan and South Glamorgan  ,6,8,8,8,8,7,5,3,3
324807,248,0.5153, Mid Glamorgan and South Glamorgan  ,5,10,10,4,4,5,3,3,3
324809,248,0.5153, Mid Glamorgan and South Glamorgan  ,7,10,8,8,8,7,3,2,3
324810,248,1.0307, Mid Glamorgan and South Glamorgan  ,5,8,8,3,4,5,2,3,4
324811,248,1.0307, Mid Glamorgan and South Glamorgan  ,10,10,10,10,8,8,3,3,2
324812,248,1.0307, Mid Glamorgan and South Glamorgan  ,5,9,9,5,9,7,3,3,2
324901,249,0.5153, West Glamorgan and Dyfed  ,10,10,10,6,4,8,2,3,2
324902,249,0.5153, West Glamorgan and Dyfed  ,10,10,10,8,3,8,2,2,2
324903,249,0.5153, West Glamorgan and Dyfed  ,8,9,8,8,6,6,2,2,2
324904,249,1.0307, West Glamorgan and Dyfed  ,3,10,10,9,7,10,2,3,2
324905,249,0.5153, West Glamorgan and Dyfed  ,10,10,10,8,5,7,2,2,2
324906,249,1.0307, West Glamorgan and Dyfed  ,8,10,9,6,10,10,2,3,4
324908,249,2.0613, West Glamorgan and Dyfed  ,7,9,9,7,7,7,2,2,3
324909,249,0.5153, West Glamorgan and Dyfed  ,3,8,7,5,4,2,3,2,2
324910,249,0.5153, West Glamorgan and Dyfed  ,9,9,9,9,NA,6,2,2,3
324911,249,0.5153, West Glamorgan and Dyfed  ,4,10,10,6,8,8,4,4,2
324912,249,1.0307, West Glamorgan and Dyfed  ,8,10,10,8,7,8,2,3,3
324913,249,1.0307, West Glamorgan and Dyfed  ,9,10,10,7,10,9,2,4,3
324917,249,0.5153, West Glamorgan and Dyfed  ,7,10,8,4,5,1,2,2,5
324918,249,0.5153, West Glamorgan and Dyfed  ,4,10,10,5,10,8,2,4,3
324919,249,1.0307, West Glamorgan and Dyfed  ,5,8,9,7,5,5,4,4,4
324920,249,0.5153, West Glamorgan and Dyfed  ,7,10,10,10,10,8,3,2,2
325004,250,1.0307, West Glamorgan and Dyfed  ,9,7,8,2,5,8,4,2,2
325006,250,1.0307, West Glamorgan and Dyfed  ,5,8,9,2,7,5,4,4,4
325007,250,1.0307, West Glamorgan and Dyfed  ,9,10,10,2,7,5,2,3,2
325014,250,1.0307, West Glamorgan and Dyfed  ,4,7,7,5,5,6,3,4,4
325019,250,1.0307, West Glamorgan and Dyfed  ,6,8,8,4,5,5,3,2,2
325020,250,0.5153, West Glamorgan and Dyfed  ,4,10,10,7,2,4,3,2,2
325104,251,0.5153, West Glamorgan and Dyfed  ,0,10,5,2,2,2,2,2,2
325106,251,1.0307, West Glamorgan and Dyfed  ,6,9,8,6,2,5,2,2,2
325108,251,1.0307, West Glamorgan and Dyfed  ,3,9,9,9,9,9,2,2,3
325109,251,1.0307, West Glamorgan and Dyfed  ,8,10,10,10,10,8,2,2,3
325111,251,0.5153, West Glamorgan and Dyfed  ,8,8,9,9,10,9,2,3,2
325113,251,0.5153, West Glamorgan and Dyfed  ,10,10,10,10,10,10,2,1,3
325201,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",1,7,7,3,6,7,4,4,3
325202,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,10,10,7,5,7,2,3,2
325203,252,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,10,10,10,10,8,4,2,2
325204,252,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",7,10,10,10,8,8,4,2,2
325205,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,9,9,8,10,10,2,2,4
325208,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,8,9,5,6,6,3,4,2
325209,252,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,10,10,6,7,7,2,2,NA
325212,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,10,9,8,9,9,2,3,3
325213,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",2,10,10,10,10,8,2,3,2
325214,252,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,7,7,5,4,6,4,3,3
325215,252,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",5,6,10,9,7,7,3,3,3
325216,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",6,8,8,6,6,7,4,4,NA
325217,252,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",1,9,8,4,6,6,2,4,2
325218,252,1.0307," Powys, Clwyd and Gwynedd (including Anglesey)  ",0,0,0,0,0,0,4,4,4
325219,252,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",8,10,10,7,9,10,2,2,4
325220,252,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",3,8,9,7,4,8,2,2,2
325303,253,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",9,9,9,5,9,10,2,3,3
325305,253,1.546," Powys, Clwyd and Gwynedd (including Anglesey)  ",4,9,9,6,6,6,4,2,2
325306,253,0.5153," Powys, Clwyd and Gwynedd (including Anglesey)  ",4,9,9,6,8,9,2,2,2
